"","INSTNM","md_earn_wne_p10.REPORTED.EARNINGS","PREDDEG","index_std","AfterScorecardRelease","HighEarning"
"2791","Princeton University",75100,3,-0.34300696333035,1,1
"2792","Providence College",59600,3,0.0991947846333406,1,1
"2793","Purdue University-Calumet Campus",38100,3,-0.260342282231472,1,0
"2794","Purdue University-Main Campus",52600,3,0.159141792613161,1,1
"2795","Purdue University-North Central Campus",35200,3,-0.0173813868714968,1,0
"2796","Queens University of Charlotte",38600,3,-0.565496937035955,1,0
"2797","Quincy University",38500,3,0.0200147051321093,1,0
"2798","Quinnipiac University",56400,3,0.137533845889698,1,1
"2799","Radford University",42100,3,0.0760116703226319,1,1
"2800","Ramapo College of New Jersey",48700,3,-0.0663608347868447,1,1
"2801","Randolph-Macon College",45700,3,-0.1709342320159,1,1
"2802","Randolph College",38700,3,-0.382972122706807,1,0
"2803","Reed College",36200,3,-0.400208307410594,1,0
"2804","Regent University",41300,3,-0.266636366753637,1,1
"2805","Regis College",43300,3,-0.359056215731205,1,1
"2806","Regis University",53100,3,-0.58810588035682,1,1
"2807","Reinhardt University",35400,3,0.00905175755134966,1,0
"2808","Remington College of Nursing Orlando",28900,3,-0.93609469671979,1,0
"2809","Rensselaer Polytechnic Institute",81700,3,0.195375780843999,1,1
"2810","Research College of Nursing",54900,3,0.277356375127674,1,1
"2811","Rhode Island College",39600,3,-0.0549081283712571,1,0
"2812","Rhode Island School of Design",47300,3,-0.0356666947579666,1,1
"2813","Rhodes College",50300,3,-0.17444438237189,1,1
"2814","Rice University",59900,3,-0.15337429745852,1,1
"2815","Rider University",48100,3,-0.259793932050569,1,1
"2816","Ringling College of Art and Design",32800,3,-0.0845961294761202,1,0
"2817","Ripon College",42800,3,0.13710248501095,1,1
"2818","Rivier University",42800,3,0.447392261832935,1,1
"2819","Roanoke College",42500,3,-0.0188271770747622,1,1
"2820","Robert Morris University",44900,3,-0.0341153416853542,1,1
"2821","Robert Morris University Illinois",33200,3,-0.181396718893383,1,0
"2822","Roberts Wesleyan College",41900,3,0.0437828611277303,1,1
"2823","Rochester College",34500,3,-0.183801100169804,1,0
"2824","Rochester Institute of Technology",56900,3,-0.0830655668099296,1,1
"2825","Rockford University",39100,3,-0.147420552492499,1,0
"2826","Rockhurst University",47600,3,-0.30638838308621,1,1
"2827","Rocky Mountain College",38200,3,-0.0200947181441636,1,0
"2828","Rocky Mountain College of Art and Design",28100,3,-0.423351457579977,1,0
"2829","Roger Williams University",47200,3,-0.0459583496833085,1,1
"2830","Rogers State University",32600,3,-0.176939634293618,1,0
"2831","Rollins College",42200,3,-0.312537820387595,1,1
"2832","Roosevelt University",44600,3,-0.609956457965468,1,1
"2833","Rosalind Franklin University of Medicine and Science",166200,3,-0.20783518479188,1,1
"2834","Rose-Hulman Institute of Technology",78900,3,-0.200955244218912,1,1
"2835","Rosemont College",45800,3,0.249233484552686,1,1
"2836","Rowan University",48800,3,0.218082565581646,1,1
"2837","Rush University",74300,3,-0.608814397717884,1,1
"2838","Rust College",22900,3,-0.0808812819817076,1,0
"2839","Rutgers University-Camden",54800,3,0.0257953590352887,1,1
"2840","Rutgers University-New Brunswick",54800,3,0.0961658954447207,1,1
"2841","Rutgers University-Newark",54800,3,0.204392574837743,1,1
"2842","Sacred Heart University",54100,3,-0.154951360009151,1,1
"2843","Saginaw Valley State University",37800,3,0.0191794555884803,1,0
"2844","Saint Ambrose University",44800,3,-0.248939003752011,1,1
"2845","Saint Anselm College",55300,3,0.10052293691693,1,1
"2846","Saint Anthony College of Nursing",54900,3,0.124777691409313,1,1
"2847","Saint Augustine's University",28200,3,-0.321737986860372,1,0
"2848","Saint Cloud State University",40800,3,0.014437733635811,1,0
"2849","Saint Edward's University",44700,3,-0.207558627161002,1,1
"2850","Saint Francis Medical Center College of Nursing",52900,3,-0.177629951084558,1,1
"2851","Saint Francis University",46900,3,-0.174167425233346,1,1
"2852","Saint Gregory's University",38200,3,-0.374244881863181,1,0
"2853","Saint John Fisher College",44800,3,0.18489005710969,1,1
"2854","Saint Johns University",55900,3,0.0557349291667025,1,1
"2855","Saint Joseph's College-New York",51800,3,-0.373746533152613,1,1
"2856","Saint Joseph's College of Maine",37900,3,-0.32367704476018,1,0
"2857","Saint Joseph's University",58500,3,-0.116585880181725,1,1
"2858","Saint Josephs College",39800,3,0.0755703008222705,1,0
"2859","Saint Leo University",42600,3,-0.292559021645138,1,1
"2860","Saint Louis Christian College",29700,3,-0.200177964379441,1,0
"2861","Saint Louis University",55200,3,-0.293094303981293,1,1
"2862","Saint Luke's College of Health Sciences",60400,3,0.0845464519444759,1,1
"2863","Saint Martin's University",47400,3,-0.0256714596228822,1,1
"2864","Saint Mary's College",45600,3,0.213057081334653,1,1
"2865","Saint Mary's College of California",59000,3,0.229418732226335,1,1
"2866","Saint Mary's University of Minnesota",41600,3,-0.141587596655325,1,1
"2867","Saint Mary-of-the-Woods College",30200,3,0.0367509247368395,1,0
"2868","Saint Michael's College",46300,3,0.439651807905793,1,1
"2869","Saint Norbert College",45300,3,0.245302828980055,1,1
"2870","Saint Peter's University",44500,3,0.477471114108496,1,1
"2871","Saint Vincent College",44200,3,-0.389062944777234,1,1
"2872","Saint Xavier University",45300,3,0.264471504259241,1,1
"2873","Salem College",33200,3,-0.230664157386965,1,0
"2874","Salem International University",29700,3,-0.13011797928451,1,0
"2875","Salem State University",40400,3,-0.0889970842334388,1,0
"2876","Salisbury University",47300,3,-0.212260864868001,1,1
"2877","Salve Regina University",48300,3,-0.035113393195026,1,1
"2878","Sam Houston State University",41400,3,-0.106282365349137,1,1
"2879","Samford University",45800,3,-0.298928062105706,1,1
"2880","Samuel Merritt University",111500,3,-0.6648355614608,1,1
"2881","San Diego Christian College",34400,3,-0.29308206252208,1,0
"2882","San Diego State University",48700,3,-0.0520875458058458,1,1
"2883","San Diego State University-Imperial Valley Campus",48700,3,-0.155458348043647,1,1
"2884","San Francisco Art Institute",24600,3,-0.566329705729638,1,0
"2885","San Francisco State University",46900,3,-0.362467402852128,1,1
"2886","San Jose State University",54600,3,-0.312607646728495,1,1
"2887","Sanford College of Nursing",52300,3,-0.756007428187917,1,1
"2888","Santa Clara University",67700,3,-0.325050658928294,1,1
"2889","Santa Fe University of Art and Design",36200,3,-0.291879414774472,1,0
"2890","Sarah Lawrence College",39700,3,-0.324104012633675,1,0
"2891","Savannah College of Art and Design",35400,3,0.0656620178814391,1,0
"2892","Savannah State University",30800,3,-0.392919893107047,1,0
"2893","School of the Art Institute of Chicago",31700,3,-0.39860813697382,1,0
"2894","School of the Museum of Fine Arts-Boston",31600,3,-0.163202648381211,1,0
"2895","School of Visual Arts",40100,3,-0.0614076274907402,1,0
"2896","Schreiner University",36700,3,-0.303374923641001,1,0
"2897","Scripps College",47200,3,-0.395255164891887,1,1
"2898","Seattle Pacific University",43900,3,-0.209053995583242,1,1
"2899","Seattle University",55200,3,-0.258712135028571,1,1
"2900","Sentara College of Health Sciences",45800,3,0.146477285617558,1,1
"2901","Seton Hall University",53300,3,0.426327243804571,1,1
"2902","Seton Hill University",35600,3,-0.181677950100075,1,0
"2903","Sewanee-The University of the South",38200,3,-0.00675548480231329,1,0
"2904","Shaw University",27400,3,0.0893148206010304,1,0
"2905","Shawnee State University",32200,3,-0.277629148525803,1,0
"2906","Shenandoah University",40600,3,-0.302704993080881,1,0
"2907","Shepherd University",38500,3,0.11826055376485,1,0
"2908","Shippensburg University of Pennsylvania",45200,3,-0.251856922576756,1,1
"2909","Shorter University",43000,3,-0.110986450808732,1,1
"2910","Siena College",55100,3,0.298230771916046,1,1
"2911","Siena Heights University",38100,3,-0.310786604451719,1,0
"2912","Sierra Nevada College",42500,3,-0.123111176906336,1,1
"2913","Silver Lake College of the Holy Family",38100,3,-0.0714786600706785,1,0
"2914","Simmons College",51400,3,0.288154378612982,1,1
"2915","Simpson College",45800,3,0.388943895227709,1,1
"2916","Simpson University",33700,3,0.177409907832897,1,0
"2917","Skidmore College",43100,3,0.0901498316819422,1,1
"2918","Slippery Rock University of Pennsylvania",39000,3,0.183928506912655,1,0
"2919","Smith College",42700,3,-0.0251671609649977,1,1
"2920","Sojourner-Douglass College",34100,3,-0.920355110935875,1,0
"2921","Sonoma State University",45600,3,-0.530303980194882,1,1
"2922","South Baylo University",21600,3,-0.382890759109583,1,0
"2923","South Carolina State University",30400,3,0.0548149092858219,1,0
"2924","South College",22400,3,-0.26237730148863,1,0
"2925","South Dakota School of Mines and Technology",52300,3,-0.250748435014707,1,1
"2926","South Dakota State University",40600,3,-0.0254613089912312,1,0
"2927","South University-Columbia",29800,3,-0.45258838705395,1,0
"2928","South University-Novi",29800,3,-0.533378754599618,1,0
"2929","South University-Tampa",29800,3,-0.495950731617377,1,0
"2930","South University-West Palm Beach",29800,3,-0.44004300893013,1,0
"2931","South Universityâ??Richmond",29800,3,-0.4943680292071,1,0
"2932","South Universityâ??Virginia Beach",29800,3,-0.709813211179181,1,0
"2933","Southeast Missouri State University",36000,3,0.0420850671188812,1,0
"2934","Southeastern Bible College",28800,3,-0.46237408757349,1,0
"2935","Southeastern Louisiana University",35400,3,-0.133773082856459,1,0
"2936","Southeastern Oklahoma State University",34300,3,-0.261310127103062,1,0
"2937","Southeastern University",32600,3,-0.736322287097153,1,0
"2938","Southern Adventist University",38500,3,-0.192599007648505,1,0
"2939","Southern Arkansas University Main Campus",35900,3,0.478899654267153,1,0
"2940","Southern Connecticut State University",41700,3,-0.453814653113047,1,1
"2941","Southern Illinois University-Carbondale",41500,3,-0.307420324206526,1,1
"2942","Southern Illinois University-Edwardsville",39800,3,0.0258669940541475,1,0
"2943","Southern Methodist University",52200,3,-0.313048131459369,1,1
"2944","Southern Nazarene University",45800,3,-0.0121427738275561,1,1
"2945","Southern New Hampshire University",41800,3,0.0537273818159153,1,1
"2946","Southern Oregon University",37300,3,0.0142596209217043,1,0
"2947","Southern Polytechnic State University",52400,3,-1.43202240563297,1,1
"2948","Southern University and A & M College",31600,3,0.0138555759928212,1,0
"2949","Southern University at New Orleans",29000,3,-0.412935848726882,1,0
"2950","Southern Utah University",37200,3,0.407823664733934,1,0
"2951","Southern Vermont College",34800,3,-0.253103073216172,1,0
"2952","Southern Virginia University",28800,3,-0.0477827746648877,1,0
"2953","Southern Wesleyan University",41300,3,-0.116781835881625,1,1
"2954","Southwest Baptist University",32800,3,-0.221525238994864,1,0
"2955","Southwest Minnesota State University",35600,3,0.212396797359967,1,0
"2956","Southwestern Adventist University",37900,3,0.0743744887428432,1,0
"2957","Southwestern Assemblies of God University",31600,3,-0.0149831319053471,1,0
"2958","Southwestern Christian University",28200,3,-0.126703633034227,1,0
"2959","Southwestern Oklahoma State University",37000,3,0.0930556978685811,1,0
"2960","Southwestern University",47200,3,-0.386323813729314,1,1
"2961","Spalding University",40000,3,-0.48173473706868,1,0
"2962","Spelman College",46400,3,-0.256567207605195,1,1
"2963","Spring Arbor University",40400,3,-0.521865923289048,1,0
"2964","Spring Hill College",43800,3,-0.129963360381078,1,1
"2965","Springfield College",45100,3,-0.815834182634946,1,1
"2966","Springfield College-School of Human Services",45100,3,-0.815834182634946,1,1
"2967","St Andrews University",35800,3,-0.617635498905459,1,0
"2968","St Bonaventure University",45200,3,-0.0769722557639035,1,1
"2969","St Catherine University",45300,3,-0.0512632463344132,1,1
"2970","St Francis College",49000,3,-0.359885011687273,1,1
"2971","St John's University-New York",54100,3,-0.0950137841654955,1,1
"2972","St Lawrence University",45500,3,-0.026900164396715,1,1
"2973","St Mary's College of Maryland",48200,3,0.345796429752681,1,1
"2974","St Mary's University",46300,3,-0.104565268234915,1,1
"2975","St Olaf College",44800,3,0.432004870440125,1,1
"2976","St Thomas Aquinas College",48000,3,0.229225072399136,1,1
"2977","St Thomas University",42600,3,-0.0179772908908079,1,1
"2978","Stanford University",80900,3,0.0725015460604443,1,1
"2979","State University of New York at New Paltz",46000,3,-0.186810082538568,1,1
"2980","Stephen F Austin State University",39700,3,0.0288718987802664,1,0
"2981","Stephens College",30700,3,-0.306115878875318,1,0
"2982","Stetson University",42600,3,0.0746476372405408,1,1
"2983","Stevens Institute of Technology",82800,3,0.149910472990281,1,1
"2984","Stevenson University",51400,3,-0.278229020673488,1,1
"2985","Stillman College",24700,3,-0.0994679009587922,1,0
"2986","Stonehill College",58800,3,0.164556725100391,1,1
"2987","Stony Brook University",55500,3,0.159421744633355,1,1
"2988","Strayer University-Alabama",51700,3,-1.33842442531933,1,1
"2989","Strayer University-Arkansas",51700,3,-1.31739326917223,1,1
"2990","Strayer University-Delaware",51700,3,-1.36135013924989,1,1
"2991","Strayer University-District of Columbia",51700,3,-0.273854979006556,1,1
"2992","Strayer University-Florida",51700,3,-1.14446175265426,1,1
"2993","Strayer University-Georgia",51700,3,-1.34014094855845,1,1
"2994","Strayer University-Global Region",51700,3,-0.273854979006556,1,1
"2995","Strayer University-Kentucky",51700,3,-1.35864386898561,1,1
"2996","Strayer University-Louisiana",51700,3,-1.33349780841321,1,1
"2997","Strayer University-Maryland",51700,3,-0.881145933595659,1,1
"2998","Strayer University-Mississippi",51700,3,-1.36963611236972,1,1
"2999","Strayer University-Ohio",51700,3,-1.34194333281477,1,1
"3000","Strayer University-Pennsylvania",51700,3,-1.33059097901307,1,1
"3001","Strayer University-Tennessee",51700,3,-1.33353567769128,1,1
"3002","Strayer University-Texas",51700,3,-1.36578449739,1,1
"3003","Strayer University-Utah",51700,3,-1.35429808031072,1,1
"3004","Strayer University-Virginia",51700,3,-1.04143654809273,1,1
"3005","Suffolk University",49900,3,-0.259510253603681,1,1
"3006","Sul Ross State University",38000,3,-0.232219109229065,1,0
"3007","SUNY at Albany",50900,3,-0.272663097929147,1,1
"3008","SUNY at Binghamton",58400,3,0.0422805931576162,1,1
"3009","SUNY at Fredonia",40600,3,-0.340670989485738,1,0
"3010","SUNY at Purchase College",34700,3,-0.165861903766206,1,0
"3011","SUNY College at Brockport",40100,3,-0.00948439485728816,1,0
"3012","SUNY College at Cortland",45300,3,-0.0130215061149979,1,1
"3013","SUNY College at Geneseo",46700,3,-0.0398371951405438,1,1
"3014","SUNY College at Old Westbury",42900,3,0.210932944871969,1,1
"3015","SUNY College at Oswego",40700,3,0.0506272898433974,1,0
"3016","SUNY College at Plattsburgh",40600,3,0.187334417346684,1,0
"3017","SUNY College at Potsdam",38000,3,0.166593444671314,1,0
"3018","SUNY College of Environmental Science and Forestry",44600,3,-0.201375401786568,1,1
"3019","SUNY Downstate Medical Center",121500,3,-0.47783498601122,1,1
"3020","SUNY Empire State College",39400,3,-0.109453734971191,1,0
"3021","SUNY Institute of Technology at Utica-Rome",47900,3,0.0195775610624891,1,1
"3022","SUNY Maritime College",77300,3,-0.0316848378755341,1,1
"3023","SUNY Oneonta",42400,3,0.207932806778794,1,1
"3024","Susquehanna University",50000,3,0.1208601551703,1,1
"3025","Swarthmore College",49400,3,-0.0180547754583612,1,1
"3026","Sweet Briar College",38600,3,-0.07842797559035,1,0
"3027","Syracuse University",56600,3,0.185985549070727,1,1
"3028","Tabor College",34400,3,-0.0013347427313982,1,0
"3029","Talladega College",25600,3,-0.158007041246747,1,0
"3030","Tarleton State University",40400,3,-0.361422551027154,1,0
"3031","Taylor University",38600,3,-0.36581237504643,1,0
"3032","Temple University",46500,3,-0.10605012321211,1,1
"3033","Tennessee State University",35800,3,-0.0533244565751299,1,0
"3034","Tennessee Technological University",37700,3,-0.0815147898887346,1,0
"3035","Tennessee Temple University",33300,3,-0.731215968610279,1,0
"3036","Tennessee Wesleyan College",35300,3,-0.198493024352271,1,0
"3037","Texas A & M International University",45200,3,-0.174652234702549,1,1
"3038","Texas A & M University-College Station",52900,3,-0.0114907029921375,1,1
"3039","Texas A & M University-Commerce",37100,3,-0.340244558980998,1,0
"3040","Texas A & M University-Corpus Christi",42400,3,-0.125657030820064,1,1
"3041","Texas A & M University-Kingsville",39700,3,-0.130825330672426,1,0
"3042","Texas A & M University-Texarkana",35800,3,-0.120319330650227,1,0
"3043","Texas Christian University",49100,3,0.223122228015874,1,1
"3044","Texas College",23300,3,-0.337239676329003,1,0
"3045","Texas Lutheran University",43600,3,-0.100731446604968,1,1
"3046","Texas Southern University",31300,3,0.0449736304560548,1,0
"3047","Texas State University",43700,3,-0.122773713774522,1,1
"3048","Texas Tech University",46100,3,0.167718226711035,1,1
"3049","Texas Tech University Health Sciences Center",65000,3,-0.0148705593501004,1,1
"3050","Texas Wesleyan University",39500,3,-0.488814721751713,1,0
"3051","Texas Woman's University",44800,3,0.0602914474713699,1,1
"3052","The Art Institute of Atlanta",31600,3,-0.777037706956431,1,0
"3053","The Art Institute of Austin",32900,3,-0.66156837524226,1,0
"3054","The Art Institute of Charleston",31600,3,-0.490577702747663,1,0
"3055","The Art Institute of Colorado",32400,3,-0.601859122246765,1,0
"3056","The Art Institute of Houston",32900,3,-0.88295827178939,1,0
"3057","The Art Institute of Indianapolis",25200,3,-0.0219378317305815,1,0
"3058","The Art Institute of Las Vegas",25200,3,-0.218245039659527,1,0
"3059","The Art Institute of Philadelphia",31700,3,-0.856977283167318,1,0
"3060","The Art Institute of Phoenix",25200,3,-0.336607045488849,1,0
"3061","The Art Institute of Pittsburgh",29200,3,-0.685972122611592,1,0
"3062","The Art Institute of Portland",33000,3,-0.601777554584695,1,0
"3063","The Art Institute of Salt Lake City",25200,3,-0.588509274925306,1,0
"3064","The Art Institute of Seattle",34100,3,-0.0905833504634249,1,0
"3065","The Art Institute of Tennessee-Nashville",31600,3,-0.841545498807666,1,0
"3066","The Art Institute of Tucson",25200,3,0.0479090756814448,1,0
"3067","The Art Institute of Washington",31600,3,-0.441546600807527,1,0
"3068","The Art Institute of Wisconsin",25200,3,-0.562481610537993,1,0
"3069","The Art Institutes International-Minnesota",33000,3,-0.518565377850292,1,0
"3070","The Art Institutes Internationalâ??Kansas City",25200,3,-0.485793449189834,1,0
"3071","The Boston Conservatory",27500,3,0.25815959234741,1,0
"3072","The College of Idaho",38900,3,0.974095165341582,1,0
"3073","The College of New Jersey",56800,3,-0.177867593273564,1,1
"3074","The College of New Rochelle",37400,3,-0.195550696407735,1,0
"3075","The College of Saint Rose",42700,3,0.205992608804186,1,1
"3076","The College of Saint Scholastica",47500,3,-0.317592920272527,1,1
"3077","The College of Wooster",44400,3,0.29266398762626,1,1
"3078","The Evergreen State College",31800,3,-0.340829332816124,1,0
"3079","The Illinois Institute of Art-Chicago",34900,3,-0.562937623953264,1,0
"3080","The Juilliard School",30100,3,0.0723093959741557,1,0
"3081","The Master's College and Seminary",40900,3,-0.1326998439015,1,0
"3082","The National Hispanic University",42900,3,-0.872657754702867,1,1
"3083","The New England Conservatory of Music",29500,3,-0.182072525000259,1,0
"3084","The New England Institute of Art",34900,3,-0.403691002041873,1,0
"3085","The New School",39400,3,0.0423057452525059,1,0
"3086","The Richard Stockton College of New Jersey",46800,3,-0.517933573660163,1,1
"3087","The Sage Colleges",39300,3,-0.170206529376255,1,0
"3088","The University of Alabama",42400,3,0.160869555126417,1,1
"3089","The University of Findlay",40600,3,0.186443511339071,1,0
"3090","The University of Montana",34100,3,0.156451751870325,1,0
"3091","The University of Montana-Western",31700,3,0.13415149324971,1,0
"3092","The University of Tampa",44400,3,0.3153637034295,1,1
"3093","The University of Tennessee-Chattanooga",36500,3,0.230424426715873,1,0
"3094","The University of Tennessee-Knoxville",42300,3,0.100746091314307,1,1
"3095","The University of Tennessee-Martin",34800,3,0.201796529626434,1,0
"3096","The University of Texas-Pan American",40500,3,-0.854557075051905,1,0
"3097","The University of Texas at Arlington",46400,3,-0.411023942782415,1,1
"3098","The University of Texas at Austin",52800,3,-0.405114549890704,1,1
"3099","The University of Texas at Brownsville",29400,3,-1.18042002459425,1,0
"3100","The University of Texas at Dallas",49500,3,-0.301298704197585,1,1
"3101","The University of Texas at El Paso",39800,3,-0.0382758758469979,1,0
"3102","The University of Texas at San Antonio",44100,3,-0.428328071356157,1,1
"3103","The University of Texas at Tyler",41600,3,-0.0879125214257142,1,1
"3104","The University of Texas Health Science Center at Houston",77700,3,-0.035693053982959,1,1
"3105","The University of Texas Health Science Center at San Antonio",71000,3,-0.565067235125842,1,1
"3106","The University of Texas Medical Branch",68500,3,-0.451130237710175,1,1
"3107","The University of Texas of the Permian Basin",42400,3,0.0550720935026941,1,1
"3108","The University of the Arts",31100,3,-0.0280601643423583,1,0
"3109","The University of Virginia's College at Wise",36500,3,-0.167937410263328,1,0
"3110","The University of West Florida",36300,3,-0.0759487424906797,1,0
"3111","Thiel College",37200,3,0.342656707484407,1,0
"3112","Thomas College",36600,3,0.032658328607724,1,0
"3113","Thomas Edison State College",49100,3,-0.910860459963913,1,1
"3114","Thomas Jefferson University",78000,3,-0.365113793427956,1,1
"3115","Thomas More College",45800,3,0.126516164054104,1,1
"3116","Thomas University",37400,3,-0.266415291162993,1,0
"3117","Tiffin University",38200,3,-0.09509905580311,1,0
"3118","Toccoa Falls College",26400,3,0.158271862464136,1,0
"3119","Tougaloo College",29500,3,0.0511024086061919,1,0
"3120","Touro College",29400,3,-0.635778603967504,1,0
"3121","Towson University",49500,3,-0.147421316704555,1,1
"3122","Transylvania University",41100,3,0.446423765640108,1,1
"3123","Trevecca Nazarene University",39500,3,-0.369205155915242,1,0
"3124","Trine University",42600,3,0.333625218064993,1,1
"3125","Trine University-Regional/Non-Traditional Campuses",42600,3,-0.0204697557224335,1,1
"3126","Trinity Baptist College",26700,3,-0.160556220615394,1,0
"3127","Trinity Bible College",26800,3,0.0151327879840519,1,0
"3128","Trinity Christian College",41400,3,-0.287307140972691,1,1
"3129","Trinity College",56100,3,-0.239952358983556,1,1
"3130","Trinity College of Florida",31700,3,0.0943373925166908,1,0
"3131","Trinity International University-Florida",38200,3,-0.246773481822409,1,0
"3132","Trinity International University-Illinois",38200,3,-0.232521194007317,1,0
"3133","Trinity University",53200,3,-0.119646362044989,1,1
"3134","Trinity Washington University",52100,3,-0.630187207353333,1,1
"3135","Troy University",36600,3,-0.506738594272085,1,0
"3136","Truett-McConnell College",32400,3,-0.397435180444864,1,0
"3137","Truman State University",42700,3,-0.0354446817465981,1,1
"3138","Tufts University",67800,3,-0.0491394330912162,1,1
"3139","Tulane University of Louisiana",52400,3,0.0156606614069353,1,1
"3140","Tusculum College",40000,3,-0.077256771911594,1,0
"3141","Tuskegee University",37100,3,0.209441050527246,1,0
"3142","Union Institute & University",39300,3,-0.444758172287458,1,0
"3143","Union University",37400,3,-0.545533832092012,1,0
"3144","United States Merchant Marine Academy",89000,3,-0.185352390424567,1,1
"3145","Unity College",36100,3,0.227807398316994,1,0
"3146","Universidad Adventista de las Antillas",21600,3,-0.55164900551142,1,0
"3147","Universidad Del Este",19200,3,0.196045484729496,1,0
"3148","Universidad del Sagrado Corazon",20100,3,-0.510172607823014,1,0
"3149","Universidad Del Turabo",18900,3,0.0188402417873038,1,0
"3150","Universidad Metropolitana",19800,3,-0.0473596912184315,1,0
"3151","Universidad Politecnica de Puerto Rico",25400,3,-0.339414456890997,1,0
"3152","University at Buffalo",49700,3,-0.279834706990799,1,1
"3153","University of Advancing Technology",42900,3,-0.283531367363623,1,1
"3154","University of Akron Main Campus",34800,3,-0.387130533675354,1,0
"3155","University of Alabama at Birmingham",40300,3,-0.530301705447633,1,0
"3156","University of Alabama in Huntsville",46600,3,0.0116951089932513,1,1
"3157","University of Alaska Anchorage",42000,3,-0.315436684017654,1,1
"3158","University of Alaska Fairbanks",38200,3,0.157571456101743,1,0
"3159","University of Alaska Southeast",39500,3,-0.158421629580564,1,0
"3160","University of Arizona",44400,3,0.115683605255683,1,1
"3161","University of Arkansas",43600,3,0.0820395443795917,1,1
"3162","University of Arkansas-Fort Smith",29900,3,-0.321457960624704,1,0
"3163","University of Arkansas at Little Rock",34800,3,0.00672114811548889,1,0
"3164","University of Arkansas at Pine Bluff",27400,3,0.399103568923215,1,0
"3165","University of Arkansas for Medical Sciences",62400,3,0.122962096407724,1,1
"3166","University of Baltimore",58000,3,-0.491234427402403,1,1
"3167","University of Bridgeport",40600,3,-0.0334471406555201,1,0
"3168","University of California-Berkeley",62700,3,-0.444268350532264,1,1
"3169","University of California-Davis",57100,3,-0.356082415377697,1,1
"3170","University of California-Irvine",55800,3,-0.340321916435458,1,1
"3171","University of California-Los Angeles",59200,3,-0.195298414797231,1,1
"3172","University of California-Riverside",48700,3,-0.23552882620142,1,1
"3173","University of California-San Diego",59600,3,-0.275762300801755,1,1
"3174","University of California-Santa Barbara",52000,3,-0.207082300194659,1,1
"3175","University of California-Santa Cruz",44600,3,-0.235284614620373,1,1
"3176","University of Central Arkansas",37100,3,0.0150461347928145,1,0
"3177","University of Central Florida",43000,3,-0.189329360006154,1,1
"3178","University of Central Missouri",36600,3,-0.042726387940459,1,0
"3179","University of Central Oklahoma",38400,3,-0.187557267013352,1,0
"3180","University of Charleston",42000,3,-0.235931339016672,1,1
"3181","University of Chicago",62800,3,-0.231491045044858,1,1
"3182","University of Cincinnati-Main Campus",39400,3,-0.01800610411897,1,0
"3183","University of Colorado Boulder",48000,3,0.393405792598528,1,1
"3184","University of Colorado Colorado Springs",41200,3,0.160708551373776,1,1
"3185","University of Colorado Denver",73800,3,-0.381795343098847,1,1
"3186","University of Connecticut",53900,3,-0.224867148193457,1,1
"3187","University of Connecticut-Avery Point",53900,3,-0.50200712960746,1,1
"3188","University of Connecticut-Stamford",53900,3,-0.275436918491717,1,1
"3189","University of Connecticut-Tri-Campus",53900,3,-0.291629292670949,1,1
"3190","University of Dallas",45200,3,-0.291430502501184,1,1
"3191","University of Dayton",52300,3,0.117791240996011,1,1
"3192","University of Delaware",54300,3,-0.00476620282595111,1,1
"3193","University of Denver",51400,3,-0.302860918527231,1,1
"3194","University of Detroit Mercy",42200,3,-0.54435491617529,1,1
"3195","University of Dubuque",36900,3,0.379940659464584,1,0
"3196","University of Evansville",40000,3,0.433762848028574,1,0
"3197","University of Florida",51300,3,-0.343198308120424,1,1
"3198","University of Georgia",46500,3,-0.233046426168819,1,1
"3199","University of Great Falls",31000,3,0.050711060925596,1,0
"3200","University of Guam",31300,3,-0.182662929158314,1,0
"3201","University of Hartford",45900,3,-0.197951397151117,1,1
"3202","University of Hawaii-West Oahu",42300,3,-0.0698817655296652,1,1
"3203","University of Hawaii at Hilo",34500,3,-0.406749496489507,1,0
"3204","University of Hawaii at Manoa",44300,3,-0.537393290291725,1,1
"3205","University of Houston",48300,3,-0.113271599725796,1,1
"3206","University of Houston-Clear Lake",46900,3,-0.528017620838683,1,1
"3207","University of Houston-Downtown",42800,3,-0.0432317571889555,1,1
"3208","University of Houston-Victoria",39300,3,-0.183400447465712,1,0
"3209","University of Idaho",39900,3,0.162337339228575,1,0
"3210","University of Illinois at Chicago",51600,3,-0.141932130857224,1,1
"3211","University of Illinois at Springfield",41800,3,-0.128368815719069,1,1
"3212","University of Illinois at Urbana-Champaign",56600,3,-0.139556733201411,1,1
"3213","University of Indianapolis",41600,3,-0.393333910036497,1,1
"3214","University of Iowa",48700,3,0.211973110465972,1,1
"3215","University of Jamestown",38600,3,0.39881209546743,1,0
"3216","University of Kansas",44600,3,0.0692746943008999,1,1
"3217","University of Kentucky",41500,3,0.132810994610701,1,1
"3218","University of La Verne",52700,3,-0.0177774761179677,1,1
"3219","University of Louisiana at Lafayette",37900,3,-0.466712434383525,1,0
"3220","University of Louisiana at Monroe",35700,3,-0.379148529653057,1,0
"3221","University of Louisville",37700,3,-0.235764711876749,1,0
"3222","University of Maine",38700,3,-0.0414094978323108,1,0
"3223","University of Maine at Augusta",26400,3,0.288271836127961,1,0
"3224","University of Maine at Farmington",33200,3,0.0688756792482385,1,0
"3225","University of Maine at Fort Kent",31200,3,0.0834278649166348,1,0
